7.050418663755346047e-312,7.050407710517604005e-312,7.050418663755346047e-312,7.050409186232400256e-312,7.050409186232400256e-312,7.050418665336356114e-312,7.050409231765490176e-312,7.050418553400843392e-312,7.050417545032622856e-312,7.050409525517160568e-312,7.050409186232400256e-312,2.390700000000000000e+04,2.095000000000000000e+03,3.173000000000000000e+03,7.792000000000000000e+03,4.367000000000000000e+03,8.115000000000000000e+03,9.680000000000000000e+02,1.439900000000000000e+04,2.451100000000000000e+04,9.444000000000000000e+03,9.107000000000000000e+03,1.127400000000000000e+04,1.147900000000000000e+04,1.568200000000000000e+04,1.238800000000000000e+04,1.420700000000000000e+04,1.797200000000000000e+04,4.286900000000000000e+04,1.764700000000000000e+04,1.016100000000000000e+04,5.894000000000000000e+03,1.378800000000000000e+04,1.391700000000000000e+04,3.607300000000000000e+04,2.084600000000000000e+04,1.186000000000000000e+04,1.254700000000000000e+04,8.595000000000000000e+03,3.943000000000000000e+04,1.724500000000000000e+04,9.914000000000000000e+03,4.862200000000000000e+04,5.357000000000000000e+03,8.516000000000000000e+03,2.042300000000000000e+04,2.896700000000000000e+04,1.943400000000000000e+04,4.872200000000000000e+04,1.519800000000000000e+04,7.050418665652558127e-312
7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,2.231200000000000000e+04,2.217200000000000000e+04,1.644700000000000000e+04,2.650600000000000000e+04,3.158300000000000000e+04,2.707100000000000000e+04,9.464000000000000000e+03,5.925000000000000000e+03,2.197500000000000000e+04,1.544000000000000000e+04,1.980400000000000000e+04,1.888000000000000000e+04,8.156000000000000000e+03,1.181300000000000000e+04,1.197100000000000000e+04,7.054000000000000000e+03,2.079000000000000000e+04,2.533900000000000000e+04,2.269200000000000000e+04,2.362400000000000000e+04,1.089500000000000000e+04,1.164800000000000000e+04,6.559000000000000000e+03,5.238000000000000000e+03,1.272600000000000000e+04,1.155500000000000000e+04,1.933700000000000000e+04,1.849900000000000000e+04,2.400200000000000000e+04,3.074400000000000000e+04,2.238700000000000000e+04,1.892500000000000000e+04,3.198400000000000000e+04,2.811500000000000000e+04,2.885700000000000000e+04,6.698000000000000000e+03,2.248800000000000000e+04,2.772900000000000000e+04,7.050417545032622856e-312
7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050418665652558127e-312,1.648000000000000000e+03,6.676000000000000000e+03,3.037000000000000000e+03,1.120100000000000000e+04,2.684000000000000000e+03,1.646000000000000000e+04,2.768400000000000000e+04,8.479000000000000000e+03,7.495000000000000000e+03,1.444700000000000000e+04,1.465200000000000000e+04,1.752000000000000000e+04,1.600300000000000000e+04,1.259400000000000000e+04,1.635900000000000000e+04,4.190400000000000000e+04,1.668200000000000000e+04,9.196000000000000000e+03,9.067000000000000000e+03,1.217500000000000000e+04,1.230400000000000000e+04,3.052500000000000000e+04,1.923300000000000000e+04,1.172900000000000000e+04,1.426400000000000000e+04,6.982000000000000000e+03,3.775800000000000000e+04,1.628000000000000000e+04,7.275000000000000000e+03,4.307400000000000000e+04,4.440000000000000000e+03,1.160100000000000000e+04,1.945800000000000000e+04,2.800200000000000000e+04,1.782100000000000000e+04,4.317400000000000000e+04,1.423300000000000000e+04,7.050407710517604005e-312
7.050418483836400458e-312,7.050418483836400458e-312,7.050418553400843392e-312,7.050409231765490176e-312,7.050418665020154101e-312,7.050418665652558127e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050409231765490176e-312,5.110000000000000000e+03,4.274000000000000000e+03,1.243800000000000000e+04,3.678000000000000000e+03,1.332000000000000000e+04,2.554900000000000000e+04,9.716000000000000000e+03,7.212000000000000000e+03,9.773000000000000000e+03,9.974000000000000000e+03,1.810300000000000000e+04,9.735000000000000000e+03,1.317700000000000000e+04,1.694200000000000000e+04,4.314100000000000000e+04,1.791900000000000000e+04,1.043300000000000000e+04,7.817000000000000000e+03,1.275800000000000000e+04,1.044900000000000000e+04,3.110800000000000000e+04,1.981600000000000000e+04,1.028300000000000000e+04,1.146800000000000000e+04,7.564000000000000000e+03,3.834000000000000000e+04,1.751700000000000000e+04,8.512000000000000000e+03,4.365600000000000000e+04,2.874000000000000000e+03,1.283800000000000000e+04,2.069500000000000000e+04,2.923900000000000000e+04,1.840300000000000000e+04,4.375700000000000000e+04,1.547000000000000000e+04,7.050417545032622856e-312
7.050417545032622856e-312,7.050417545032622856e-312,7.050418663755346047e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050418665020154101e-312,7.050418483836400458e-312,7.050407710517604005e-312,7.050409183386582136e-312,7.050418483836400458e-312,7.050418553400843392e-312,7.050418665020154101e-312,7.050418665652558127e-312,7.050418553400843392e-312,7.050417545032622856e-312,9.101000000000000000e+03,1.519300000000000000e+04,8.046000000000000000e+03,6.632000000000000000e+03,1.995800000000000000e+04,1.229400000000000000e+04,3.919000000000000000e+03,9.968000000000000000e+03,9.256000000000000000e+03,9.710000000000000000e+03,4.756000000000000000e+03,6.442000000000000000e+03,1.135000000000000000e+04,3.455800000000000000e+04,2.050800000000000000e+04,1.301100000000000000e+04,8.012000000000000000e+03,6.132000000000000000e+03,5.147000000000000000e+03,2.551600000000000000e+04,1.422400000000000000e+04,4.981000000000000000e+03,5.542000000000000000e+03,9.656000000000000000e+03,3.274900000000000000e+04,2.010600000000000000e+04,1.700200000000000000e+04,3.806500000000000000e+04,2.706000000000000000e+03,1.559400000000000000e+04,2.328300000000000000e+04,3.182800000000000000e+04,1.281200000000000000e+04,3.816500000000000000e+04,1.804800000000000000e+04,7.050418552452237352e-312
7.050418552452237352e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050409019593939226e-312,7.050409183386582136e-312,7.050418483836400458e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,1.095100000000000000e+04,4.482000000000000000e+03,2.019700000000000000e+04,2.743400000000000000e+04,8.584000000000000000e+03,1.231100000000000000e+04,1.419700000000000000e+04,1.440200000000000000e+04,2.125800000000000000e+04,1.974100000000000000e+04,1.633200000000000000e+04,2.009700000000000000e+04,4.200900000000000000e+04,1.678700000000000000e+04,9.301000000000000000e+03,8.817000000000000000e+03,1.591300000000000000e+04,1.604200000000000000e+04,3.498900000000000000e+04,2.297100000000000000e+04,1.935900000000000000e+04,1.609300000000000000e+04,1.018600000000000000e+04,4.235300000000000000e+04,1.638500000000000000e+04,4.427000000000000000e+03,4.753700000000000000e+04,6.727000000000000000e+03,1.135100000000000000e+04,1.956200000000000000e+04,2.810700000000000000e+04,2.155800000000000000e+04,4.763700000000000000e+04,1.433800000000000000e+04,7.050417545032622856e-312
7.050418665020154101e-312,7.050418665020154101e-312,7.050409183386582136e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.665000000000000000e+03,2.884400000000000000e+04,2.744600000000000000e+04,1.723000000000000000e+04,2.095700000000000000e+04,1.420800000000000000e+04,1.441400000000000000e+04,2.990400000000000000e+04,2.055500000000000000e+04,2.497800000000000000e+04,2.874300000000000000e+04,4.804900000000000000e+04,2.543300000000000000e+04,1.794700000000000000e+04,8.829000000000000000e+03,2.455900000000000000e+04,2.468800000000000000e+04,3.900800000000000000e+04,3.059200000000000000e+04,2.002800000000000000e+04,2.071500000000000000e+04,1.883200000000000000e+04,4.236400000000000000e+04,2.503100000000000000e+04,1.594800000000000000e+04,5.155600000000000000e+04,1.285800000000000000e+04,3.075000000000000000e+03,2.820800000000000000e+04,3.675300000000000000e+04,3.205200000000000000e+04,5.165600000000000000e+04,2.298400000000000000e+04,7.050409183386582136e-312
7.050418553400843392e-312,7.050417545032622856e-312,7.050409525517160568e-312,7.050409186232400256e-312,7.050418552452237352e-312,7.050407710517604005e-312,7.050418663755346047e-312,7.050418663755346047e-312,7.050409186232400256e-312,7.050409186232400256e-312,7.050418665652558127e-312,7.050418663755346047e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,1.441600000000000000e+04,2.372600000000000000e+04,1.241100000000000000e+04,9.908000000000000000e+03,1.048800000000000000e+04,1.069400000000000000e+04,1.569900000000000000e+04,1.240500000000000000e+04,2.015900000000000000e+04,2.392400000000000000e+04,4.432900000000000000e+04,2.061400000000000000e+04,1.312800000000000000e+04,5.109000000000000000e+03,1.974000000000000000e+04,1.986900000000000000e+04,3.528800000000000000e+04,2.679800000000000000e+04,1.187700000000000000e+04,1.256500000000000000e+04,9.092000000000000000e+03,3.864400000000000000e+04,2.021200000000000000e+04,1.013800000000000000e+04,4.783600000000000000e+04,5.375000000000000000e+03,7.730000000000000000e+03,2.338900000000000000e+04,3.193400000000000000e+04,2.833200000000000000e+04,4.793600000000000000e+04,1.816500000000000000e+04,7.050417545032622856e-312
7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050409183386582136e-312,7.050418552452237352e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050418665020154101e-312,7.050418483836400458e-312,7.050407710517604005e-312,7.050418483836400458e-312,7.050418663755346047e-312,7.050409231765490176e-312,7.050418665336356114e-312,7.050418483836400458e-312,1.239800000000000000e+04,1.665900000000000000e+04,1.012400000000000000e+04,1.059100000000000000e+04,8.234000000000000000e+03,2.832000000000000000e+03,2.431000000000000000e+03,6.655000000000000000e+03,3.995000000000000000e+03,2.699900000000000000e+04,2.487300000000000000e+04,1.737600000000000000e+04,1.435600000000000000e+04,5.579000000000000000e+03,6.332000000000000000e+03,1.795700000000000000e+04,6.665000000000000000e+03,2.657000000000000000e+03,2.127000000000000000e+03,1.402100000000000000e+04,2.519000000000000000e+04,2.447100000000000000e+04,2.542800000000000000e+04,3.050600000000000000e+04,1.029400000000000000e+04,2.983300000000000000e+04,2.764800000000000000e+04,3.486500000000000000e+04,5.072000000000000000e+03,3.060600000000000000e+04,2.241300000000000000e+04,7.050417545032622856e-312
7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050418552452237352e-312,7.050418483836400458e-312,7.050418665652558127e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050409019593939226e-312,7.050409183386582136e-312,7.050418553400843392e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,2.534000000000000000e+04,1.880600000000000000e+04,1.602600000000000000e+04,1.510200000000000000e+04,1.152200000000000000e+04,1.517900000000000000e+04,1.533600000000000000e+04,1.041900000000000000e+04,2.229600000000000000e+04,3.013600000000000000e+04,2.605800000000000000e+04,1.984600000000000000e+04,1.426000000000000000e+04,1.501400000000000000e+04,1.325500000000000000e+04,8.604000000000000000e+03,1.609200000000000000e+04,1.151900000000000000e+04,2.270300000000000000e+04,2.028000000000000000e+04,2.948900000000000000e+04,3.144300000000000000e+04,2.580300000000000000e+04,1.750500000000000000e+04,2.820600000000000000e+04,3.291200000000000000e+04,3.434400000000000000e+04,1.006300000000000000e+04,2.590300000000000000e+04,3.109400000000000000e+04,7.050417545032622856e-312
7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050409186232400256e-312,7.050418663755346047e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.631000000000000000e+03,2.056900000000000000e+04,2.077400000000000000e+04,1.701300000000000000e+04,1.549600000000000000e+04,1.208600000000000000e+04,1.585100000000000000e+04,3.488800000000000000e+04,9.667000000000000000e+03,2.117000000000000000e+03,1.518900000000000000e+04,1.166800000000000000e+04,1.179600000000000000e+04,2.786800000000000000e+04,1.872600000000000000e+04,1.511400000000000000e+04,1.648000000000000000e+04,2.270000000000000000e+03,3.725000000000000000e+04,9.265000000000000000e+03,1.332000000000000000e+04,4.041700000000000000e+04,1.145100000000000000e+04,1.772400000000000000e+04,1.244200000000000000e+04,2.098700000000000000e+04,1.731300000000000000e+04,4.051700000000000000e+04,7.153000000000000000e+03,7.050418483836400458e-312
7.050407710517604005e-312,7.050418483836400458e-312,7.050418665336356114e-312,7.050418665020154101e-312,7.050418663755346047e-312,7.050418665336356114e-312,7.050418553400843392e-312,7.050417545032622856e-312,7.050409525517160568e-312,7.050409186232400256e-312,7.050418553400843392e-312,7.050407710517604005e-312,7.050418483836400458e-312,7.050418665652558127e-312,7.050418483836400458e-312,7.050418665652558127e-312,7.050418665652558127e-312,7.050418665020154101e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,7.050417545032622856e-312,1.208200000000000000e+04,1.117900000000000000e+04,1.060500000000000000e+04,5.968000000000000000e+03,5.679000000000000000e+03,9.444000000000000000e+03,3.265200000000000000e+04,1.693300000000000000e+04,9.436000000000000000e+03,1.012600000000000000e+04,5.260000000000000000e+03,3.568000000000000000e+03,2.361000000000000000e+04,1.231800000000000000e+04,5.084000000000000000e+03,6.778000000000000000e+03,6.081000000000000000e+03,3.084200000000000000e+04,1.653100000000000000e+04,1.748800000000000000e+04,3.615900000000000000e+04,5.183000000000000000e+03,2.189200000000000000e+04,1.970800000000000000e+04,2.825300000000000000e+04,1.090600000000000000e+04,3.625900000000000000e+04,1.447300000000000000e+04,7.050418665336356114e-312
