seq,Lat,Lon,vin,cluster_labels
171,40.0301156,-83.03299399999999,dcf2ae4a1c098d57edffb5b0a606f112,41
172,40.0301464,-83.0327785,dcf2ae4a1c098d57edffb5b0a606f112,41
180,40.030450200000004,-83.0329931,dcf2ae4a1c098d57edffb5b0a606f112,41
183,40.0303761,-83.0319068,dcf2ae4a1c098d57edffb5b0a606f112,41
184,39.989073299999994,-83.04110759999999,dcf2ae4a1c098d57edffb5b0a606f112,7
187,40.030219,-83.0330652,dcf2ae4a1c098d57edffb5b0a606f112,41
199,40.030097600000005,-83.03285890000001,dcf2ae4a1c098d57edffb5b0a606f112,41
208,40.030293900000004,-83.032873,dcf2ae4a1c098d57edffb5b0a606f112,41
223,40.0278066,-83.1155892,dcf2ae4a1c098d57edffb5b0a606f112,25
560,40.0369738,-83.0180843,462f363274e5a6bff9e956c5127167bc,29
561,40.0305068,-83.03651740000001,462f363274e5a6bff9e956c5127167bc,41
565,39.95998,-82.99248840000001,462f363274e5a6bff9e956c5127167bc,60
575,39.840649799999994,-83.074527,462f363274e5a6bff9e956c5127167bc,49
579,39.9599217,-82.992591,462f363274e5a6bff9e956c5127167bc,60
581,40.031733100000004,-83.03236559999999,462f363274e5a6bff9e956c5127167bc,41
585,40.031677,-83.0322984,462f363274e5a6bff9e956c5127167bc,41
587,40.1027866,-83.1610532,462f363274e5a6bff9e956c5127167bc,10
589,40.0302336,-83.0362537,462f363274e5a6bff9e956c5127167bc,41
590,39.9600402,-82.9925377,462f363274e5a6bff9e956c5127167bc,60
593,39.96023710000001,-82.99252990000001,462f363274e5a6bff9e956c5127167bc,60
594,40.0314751,-83.0324438,462f363274e5a6bff9e956c5127167bc,41
598,40.031689899999996,-83.03233,462f363274e5a6bff9e956c5127167bc,41
599,40.036982,-83.0181595,462f363274e5a6bff9e956c5127167bc,29
600,40.0302062,-83.0361821,462f363274e5a6bff9e956c5127167bc,41
604,40.0316826,-83.03252579999999,462f363274e5a6bff9e956c5127167bc,41
609,40.030373,-83.0363545,462f363274e5a6bff9e956c5127167bc,41
611,39.9602586,-82.9923098,462f363274e5a6bff9e956c5127167bc,60
621,39.9595968,-82.9929379,462f363274e5a6bff9e956c5127167bc,60
623,39.9599146,-82.9925128,462f363274e5a6bff9e956c5127167bc,60
626,39.9599243,-82.9926796,462f363274e5a6bff9e956c5127167bc,60
627,40.036922499999996,-83.0176824,462f363274e5a6bff9e956c5127167bc,29
628,40.0302403,-83.0360013,462f363274e5a6bff9e956c5127167bc,41
629,39.9867566,-83.03147829999999,462f363274e5a6bff9e956c5127167bc,8
635,39.9599064,-82.99264740000001,462f363274e5a6bff9e956c5127167bc,60
640,40.0532213,-82.9140567,462f363274e5a6bff9e956c5127167bc,1
646,39.9599604,-82.9927983,462f363274e5a6bff9e956c5127167bc,60
659,40.0369703,-83.01816720000001,462f363274e5a6bff9e956c5127167bc,29
660,40.030267200000004,-83.0360177,462f363274e5a6bff9e956c5127167bc,41
679,40.164514700000005,-83.0168475,a0419cf64ea9ec37af700aa3c89bb93b,74
682,40.1635795,-83.0185688,a0419cf64ea9ec37af700aa3c89bb93b,74
684,40.0513172,-82.91409399999999,a0419cf64ea9ec37af700aa3c89bb93b,1
690,40.0304249,-83.0361645,a0419cf64ea9ec37af700aa3c89bb93b,41
693,40.0303103,-83.0360562,a0419cf64ea9ec37af700aa3c89bb93b,41
708,40.030623299999995,-83.0363765,a0419cf64ea9ec37af700aa3c89bb93b,41
711,40.030339399999995,-83.0360605,a0419cf64ea9ec37af700aa3c89bb93b,41
715,40.1404564,-82.982589,a0419cf64ea9ec37af700aa3c89bb93b,37
729,40.163575200000004,-83.0185194,a0419cf64ea9ec37af700aa3c89bb93b,74
754,40.16493,-83.0168683,a0419cf64ea9ec37af700aa3c89bb93b,74
757,40.0305485,-83.0362986,a0419cf64ea9ec37af700aa3c89bb93b,41
762,40.1635816,-83.01847940000002,a0419cf64ea9ec37af700aa3c89bb93b,74
766,40.03039570000001,-83.0360458,a0419cf64ea9ec37af700aa3c89bb93b,41
770,40.1635812,-83.01851629999999,a0419cf64ea9ec37af700aa3c89bb93b,74
793,40.0306941,-83.0364505,a0419cf64ea9ec37af700aa3c89bb93b,41
800,40.0304389,-83.0361851,a0419cf64ea9ec37af700aa3c89bb93b,41
725,40.0869174,-83.0915566,1e36504eb86ed420d6b4118465585002,14
729,39.993586,-83.0263748,1e36504eb86ed420d6b4118465585002,35
735,40.065084999999996,-83.0732358,1e36504eb86ed420d6b4118465585002,48
738,39.956941,-82.928358,1e36504eb86ed420d6b4118465585002,43
742,40.1010082,-83.16440229999999,1e36504eb86ed420d6b4118465585002,10
744,40.102712,-83.163702,1e36504eb86ed420d6b4118465585002,10
754,40.109146,-82.924293,1e36504eb86ed420d6b4118465585002,50
765,40.120676,-83.091686,1e36504eb86ed420d6b4118465585002,17
766,40.0965854,-83.0924135,1e36504eb86ed420d6b4118465585002,13
774,40.0862785,-83.0905317,1e36504eb86ed420d6b4118465585002,14
780,40.0524551,-83.0665262,1e36504eb86ed420d6b4118465585002,15
784,40.0651114,-83.07336679999999,1e36504eb86ed420d6b4118465585002,48
802,40.120642,-83.091543,1e36504eb86ed420d6b4118465585002,17
804,40.121354,-83.091797,1e36504eb86ed420d6b4118465585002,17
813,40.0964425,-83.09214770000001,1e36504eb86ed420d6b4118465585002,13
814,40.086674,-83.089597,1e36504eb86ed420d6b4118465585002,14
828,40.086357,-83.090369,1e36504eb86ed420d6b4118465585002,14
829,40.09240820000001,-83.0931277,1e36504eb86ed420d6b4118465585002,13
831,40.1206689,-83.0916403,1e36504eb86ed420d6b4118465585002,17
835,40.1101299,-83.18869980000001,1e36504eb86ed420d6b4118465585002,18
840,39.9572549,-82.9259215,1e36504eb86ed420d6b4118465585002,43
844,40.120662200000005,-83.0916451,1e36504eb86ed420d6b4118465585002,17
846,40.1218766,-83.0917744,1e36504eb86ed420d6b4118465585002,17
64,39.957356,-82.9987398,adf29b2118b8a1e6109fa6386870a918,12
66,39.956616700000005,-82.9976781,adf29b2118b8a1e6109fa6386870a918,12
68,39.956613399999995,-82.9976829,adf29b2118b8a1e6109fa6386870a918,12
70,39.9566186,-82.9976798,adf29b2118b8a1e6109fa6386870a918,12
73,39.9566162,-82.99767659999999,adf29b2118b8a1e6109fa6386870a918,12
75,39.957350700000006,-82.9987473,adf29b2118b8a1e6109fa6386870a918,12
77,39.855561,-82.8296844,adf29b2118b8a1e6109fa6386870a918,53
79,40.0485776,-82.9166052,adf29b2118b8a1e6109fa6386870a918,1
83,39.9566009,-82.9976926,adf29b2118b8a1e6109fa6386870a918,12
85,39.9566136,-82.9976686,adf29b2118b8a1e6109fa6386870a918,12
88,39.9565949,-82.9976834,adf29b2118b8a1e6109fa6386870a918,12
90,39.9566011,-82.9976679,adf29b2118b8a1e6109fa6386870a918,12
92,39.9566133,-82.99767779999999,adf29b2118b8a1e6109fa6386870a918,12
95,39.9566003,-82.99767220000001,adf29b2118b8a1e6109fa6386870a918,12
98,39.95661679999999,-82.9976858,adf29b2118b8a1e6109fa6386870a918,12
102,39.9566126,-82.99768,adf29b2118b8a1e6109fa6386870a918,12
429,40.1087992,-82.9275377,8b22ef031d6802a55e0d57dc8dd4232c,50
439,40.1403304,-82.98724320000001,8b22ef031d6802a55e0d57dc8dd4232c,37
450,40.1489976,-82.92100740000001,8b22ef031d6802a55e0d57dc8dd4232c,63
474,40.1489093,-82.9210638,8b22ef031d6802a55e0d57dc8dd4232c,63
391,40.0318311,-82.8766478,bbdcebb237a76dc669274a7359a3cf82,66
393,40.0318212,-82.8766504,bbdcebb237a76dc669274a7359a3cf82,66
394,40.0534581,-82.9060001,bbdcebb237a76dc669274a7359a3cf82,2
396,40.0521575,-82.8653696,bbdcebb237a76dc669274a7359a3cf82,4
397,40.03183,-82.8766393,bbdcebb237a76dc669274a7359a3cf82,66
398,40.0318181,-82.8766426,bbdcebb237a76dc669274a7359a3cf82,66
400,40.0318242,-82.8766507,bbdcebb237a76dc669274a7359a3cf82,66
401,40.03182929999999,-82.87664740000001,bbdcebb237a76dc669274a7359a3cf82,66
404,40.0318356,-82.87663620000001,bbdcebb237a76dc669274a7359a3cf82,66
406,40.031824,-82.8766483,bbdcebb237a76dc669274a7359a3cf82,66
407,40.0318247,-82.8766459,bbdcebb237a76dc669274a7359a3cf82,66
408,40.0318149,-82.8766532,bbdcebb237a76dc669274a7359a3cf82,66
409,40.031822399999996,-82.87664659999999,bbdcebb237a76dc669274a7359a3cf82,66
410,40.0318264,-82.87665390000001,bbdcebb237a76dc669274a7359a3cf82,66
411,39.9305099,-82.8345735,bbdcebb237a76dc669274a7359a3cf82,36
412,39.93077720000001,-82.83407829999999,bbdcebb237a76dc669274a7359a3cf82,36
413,39.930615,-82.8342552,bbdcebb237a76dc669274a7359a3cf82,36
414,39.9304105,-82.8342829,bbdcebb237a76dc669274a7359a3cf82,36
415,40.0318191,-82.8766517,bbdcebb237a76dc669274a7359a3cf82,66
416,40.031808899999994,-82.87665190000001,bbdcebb237a76dc669274a7359a3cf82,66
419,40.0318157,-82.87665190000001,bbdcebb237a76dc669274a7359a3cf82,66
421,40.0318235,-82.8766512,bbdcebb237a76dc669274a7359a3cf82,66
422,40.03182,-82.876634,bbdcebb237a76dc669274a7359a3cf82,66
423,40.0318639,-82.87672959999999,bbdcebb237a76dc669274a7359a3cf82,66
424,40.0539386,-82.86667759999999,bbdcebb237a76dc669274a7359a3cf82,4
425,40.0318136,-82.8766566,bbdcebb237a76dc669274a7359a3cf82,66
426,40.0318167,-82.8766601,bbdcebb237a76dc669274a7359a3cf82,66
427,40.031817600000004,-82.87666329999999,bbdcebb237a76dc669274a7359a3cf82,66
428,40.0540023,-82.9060131,bbdcebb237a76dc669274a7359a3cf82,2
429,40.0545274,-82.86664420000001,bbdcebb237a76dc669274a7359a3cf82,4
430,40.0318161,-82.8766833,bbdcebb237a76dc669274a7359a3cf82,66
432,40.0314064,-82.8753303,bbdcebb237a76dc669274a7359a3cf82,66
436,40.030838,-82.8762428,bbdcebb237a76dc669274a7359a3cf82,66
437,40.0318125,-82.8766542,bbdcebb237a76dc669274a7359a3cf82,66
440,40.031825700000006,-82.87664620000001,bbdcebb237a76dc669274a7359a3cf82,66
441,40.03182279999999,-82.87665759999999,bbdcebb237a76dc669274a7359a3cf82,66
443,40.0536854,-82.9058425,bbdcebb237a76dc669274a7359a3cf82,2
444,40.0487089,-82.9178699,bbdcebb237a76dc669274a7359a3cf82,1
445,40.051171999999994,-82.9241505,bbdcebb237a76dc669274a7359a3cf82,3
448,40.031820200000006,-82.8766473,bbdcebb237a76dc669274a7359a3cf82,66
449,40.0308959,-82.8758765,bbdcebb237a76dc669274a7359a3cf82,66
450,40.0318153,-82.87664170000001,bbdcebb237a76dc669274a7359a3cf82,66
452,40.0318103,-82.8766427,bbdcebb237a76dc669274a7359a3cf82,66
453,40.0535957,-82.9083048,bbdcebb237a76dc669274a7359a3cf82,2
454,40.0540064,-82.9061074,bbdcebb237a76dc669274a7359a3cf82,2
455,40.0528866,-82.9120559,bbdcebb237a76dc669274a7359a3cf82,1
456,40.0511088,-82.9136079,bbdcebb237a76dc669274a7359a3cf82,1
457,40.0537685,-82.8668261,bbdcebb237a76dc669274a7359a3cf82,4
458,40.0318046,-82.87666180000001,bbdcebb237a76dc669274a7359a3cf82,66
623,40.0521696,-82.86720229999999,06aea654af8dea9d037ae04b449c62fe,4
634,40.0528057,-82.9087587,06aea654af8dea9d037ae04b449c62fe,2
635,40.052818,-82.908753,06aea654af8dea9d037ae04b449c62fe,2
636,40.0528295,-82.908767,06aea654af8dea9d037ae04b449c62fe,2
638,40.052868,-82.908765,06aea654af8dea9d037ae04b449c62fe,2
639,39.930413,-82.833846,06aea654af8dea9d037ae04b449c62fe,36
642,39.930576,-82.8343,06aea654af8dea9d037ae04b449c62fe,36
643,39.930432,-82.833878,06aea654af8dea9d037ae04b449c62fe,36
645,39.9306419,-82.8342147,06aea654af8dea9d037ae04b449c62fe,36
646,39.930626700000005,-82.834266,06aea654af8dea9d037ae04b449c62fe,36
648,39.9308137,-82.83450069999999,06aea654af8dea9d037ae04b449c62fe,36
649,39.930364000000004,-82.8339055,06aea654af8dea9d037ae04b449c62fe,36
651,39.930364000000004,-82.83428190000001,06aea654af8dea9d037ae04b449c62fe,36
671,40.0515034,-82.8642395,06aea654af8dea9d037ae04b449c62fe,4
682,40.0524535,-82.86737049999999,06aea654af8dea9d037ae04b449c62fe,4
702,40.0580645,-82.9110435,06aea654af8dea9d037ae04b449c62fe,2
713,40.0497814,-82.9171199,06aea654af8dea9d037ae04b449c62fe,1
722,40.049796,-82.917057,06aea654af8dea9d037ae04b449c62fe,1
737,40.049787200000004,-82.91703170000001,06aea654af8dea9d037ae04b449c62fe,1
82,39.9610165,-82.9940446,b6b65b13f187a5137304034712c12491,62
101,40.1110471,-82.9268666,b6b65b13f187a5137304034712c12491,50
102,40.110591299999996,-82.9248409,b6b65b13f187a5137304034712c12491,50
116,40.052112,-82.91283829999999,b6b65b13f187a5137304034712c12491,1
117,40.05243,-82.923969,b6b65b13f187a5137304034712c12491,3
123,40.059073299999994,-82.9109683,b6b65b13f187a5137304034712c12491,2
126,39.961007,-82.99319940000001,b6b65b13f187a5137304034712c12491,62
134,40.150591799999994,-82.9760749,b6b65b13f187a5137304034712c12491,0
135,40.149297999999995,-82.92116700000001,b6b65b13f187a5137304034712c12491,63
141,39.9605722,-82.9943775,b6b65b13f187a5137304034712c12491,62
553,39.948349,-83.00023809999999,eaaaf5e28a385b0d06cdeed0188cc423,5
557,40.0495704,-82.9156657,eaaaf5e28a385b0d06cdeed0188cc423,1
564,39.94809179999999,-83.00037009999998,eaaaf5e28a385b0d06cdeed0188cc423,5
567,40.0861568,-83.09268370000001,eaaaf5e28a385b0d06cdeed0188cc423,14
570,39.948018100000006,-83.0002023,eaaaf5e28a385b0d06cdeed0188cc423,5
573,39.9487322,-83.00015069999999,eaaaf5e28a385b0d06cdeed0188cc423,5
576,40.1027137,-83.08975699999999,eaaaf5e28a385b0d06cdeed0188cc423,13
579,39.948046399999996,-83.00000949999999,eaaaf5e28a385b0d06cdeed0188cc423,5
585,39.9483688,-83.0003699,eaaaf5e28a385b0d06cdeed0188cc423,5
594,40.0564404,-83.0744069,eaaaf5e28a385b0d06cdeed0188cc423,15
598,40.086214500000004,-83.0927379,eaaaf5e28a385b0d06cdeed0188cc423,14
604,39.94811370000001,-83.0004063,eaaaf5e28a385b0d06cdeed0188cc423,5
609,39.9481155,-83.0004113,eaaaf5e28a385b0d06cdeed0188cc423,5
617,40.0644576,-83.09378509999999,eaaaf5e28a385b0d06cdeed0188cc423,55
623,40.1098409,-83.1888568,eaaaf5e28a385b0d06cdeed0188cc423,18
624,40.1092879,-83.1881767,eaaaf5e28a385b0d06cdeed0188cc423,18
629,39.9480542,-83.0004218,eaaaf5e28a385b0d06cdeed0188cc423,5
633,40.0860826,-83.09274909999999,eaaaf5e28a385b0d06cdeed0188cc423,14
636,39.948158,-83.0004172,eaaaf5e28a385b0d06cdeed0188cc423,5
639,39.948026500000005,-83.0002265,eaaaf5e28a385b0d06cdeed0188cc423,5
641,40.118043799999995,-83.0100917,eaaaf5e28a385b0d06cdeed0188cc423,38
644,39.9481661,-83.0005208,eaaaf5e28a385b0d06cdeed0188cc423,5
647,40.1003605,-83.1149186,eaaaf5e28a385b0d06cdeed0188cc423,19
650,39.948652100000004,-83.0001297,eaaaf5e28a385b0d06cdeed0188cc423,5
444,39.99301079999999,-83.0431665,62225a2cfd3306660c620fbaa5e689e6,26
447,39.9883067,-83.0260992,62225a2cfd3306660c620fbaa5e689e6,8
451,39.9929651,-83.0432438,62225a2cfd3306660c620fbaa5e689e6,26
456,39.9931672,-83.0431602,62225a2cfd3306660c620fbaa5e689e6,26
457,39.9833753,-83.0051152,62225a2cfd3306660c620fbaa5e689e6,33
460,39.98042879999999,-83.00309890000001,62225a2cfd3306660c620fbaa5e689e6,33
465,39.993198,-83.0430995,62225a2cfd3306660c620fbaa5e689e6,26
471,39.9803124,-83.0033153,62225a2cfd3306660c620fbaa5e689e6,33
473,40.100035600000005,-83.1071506,62225a2cfd3306660c620fbaa5e689e6,11
474,40.1004361,-83.1078542,62225a2cfd3306660c620fbaa5e689e6,11
475,40.1006495,-83.10776740000001,62225a2cfd3306660c620fbaa5e689e6,11
476,40.0999781,-83.1078363,62225a2cfd3306660c620fbaa5e689e6,11
480,39.984447100000004,-83.0235908,62225a2cfd3306660c620fbaa5e689e6,8
484,39.9803198,-83.0032241,62225a2cfd3306660c620fbaa5e689e6,33
486,39.9932255,-83.04279340000001,62225a2cfd3306660c620fbaa5e689e6,26
491,40.1218879,-83.0908541,62225a2cfd3306660c620fbaa5e689e6,17
498,40.102151899999996,-83.0907651,62225a2cfd3306660c620fbaa5e689e6,13
501,39.9932102,-83.043112,62225a2cfd3306660c620fbaa5e689e6,26
502,39.980234100000004,-83.0031535,62225a2cfd3306660c620fbaa5e689e6,33
206,40.1441519,-82.9490996,cc785101ac8f3c1efffda745fe5b4c62,30
209,40.0581826,-82.9117729,cc785101ac8f3c1efffda745fe5b4c62,2
220,40.1442414,-82.94925759999998,cc785101ac8f3c1efffda745fe5b4c62,30
234,40.14421970000001,-82.9492259,cc785101ac8f3c1efffda745fe5b4c62,30
240,39.99490479999999,-83.020886,cc785101ac8f3c1efffda745fe5b4c62,69
242,39.994572,-83.0205894,cc785101ac8f3c1efffda745fe5b4c62,69
246,40.1441626,-82.94902040000001,cc785101ac8f3c1efffda745fe5b4c62,30
252,39.9944615,-83.0205381,cc785101ac8f3c1efffda745fe5b4c62,69
7,40.05384960000001,-82.916995,f43f8e1926cc96f17d3c8f4d8d659dcb,1
8,40.107630799999995,-83.0194133,f43f8e1926cc96f17d3c8f4d8d659dcb,22
25,40.0547185,-82.9121554,f43f8e1926cc96f17d3c8f4d8d659dcb,1
29,40.148798299999996,-82.97570329999999,f43f8e1926cc96f17d3c8f4d8d659dcb,0
30,40.1496125,-82.9771802,f43f8e1926cc96f17d3c8f4d8d659dcb,0
32,40.1024356,-83.11398630000001,f43f8e1926cc96f17d3c8f4d8d659dcb,19
40,40.1006792,-83.1079743,f43f8e1926cc96f17d3c8f4d8d659dcb,11
48,39.955960600000004,-82.9981084,f43f8e1926cc96f17d3c8f4d8d659dcb,12
49,39.9556719,-82.9992453,f43f8e1926cc96f17d3c8f4d8d659dcb,12
55,40.1004717,-83.1146725,f43f8e1926cc96f17d3c8f4d8d659dcb,19
56,40.0980776,-83.0890186,f43f8e1926cc96f17d3c8f4d8d659dcb,13
57,40.0990203,-83.1064298,f43f8e1926cc96f17d3c8f4d8d659dcb,11
388,40.081699900000004,-82.8145833,f488e1fea2c0840a972b0a03eec865fc,64
430,40.1403976,-82.98645570000001,f488e1fea2c0840a972b0a03eec865fc,37
433,40.065427,-82.85837149999999,f488e1fea2c0840a972b0a03eec865fc,59
434,40.08152329999999,-82.8144628,f488e1fea2c0840a972b0a03eec865fc,64
463,40.06543320000001,-82.8583988,f488e1fea2c0840a972b0a03eec865fc,59
470,40.148801899999995,-82.9756998,f488e1fea2c0840a972b0a03eec865fc,0
472,40.1495909,-82.97700290000002,f488e1fea2c0840a972b0a03eec865fc,0
504,40.1002657,-83.1078381,f488e1fea2c0840a972b0a03eec865fc,11
506,40.1022602,-83.0899009,f488e1fea2c0840a972b0a03eec865fc,13
513,40.108481899999994,-82.924589,f488e1fea2c0840a972b0a03eec865fc,50
524,40.062719799999996,-83.094082,f488e1fea2c0840a972b0a03eec865fc,55
525,40.0999776,-83.107632,f488e1fea2c0840a972b0a03eec865fc,11
527,40.10258220000001,-83.08989790000001,f488e1fea2c0840a972b0a03eec865fc,13
531,40.1488061,-82.9759268,f488e1fea2c0840a972b0a03eec865fc,0
536,40.0654278,-82.85838050000001,f488e1fea2c0840a972b0a03eec865fc,59
200,39.9566086,-83.00064420000001,4b49f927f146db1b56154bf7f2e0eac0,12
203,39.9753605,-83.0040683,4b49f927f146db1b56154bf7f2e0eac0,34
209,39.956793,-83.00071899999999,4b49f927f146db1b56154bf7f2e0eac0,12
212,39.9570512,-83.0007444,4b49f927f146db1b56154bf7f2e0eac0,12
215,39.957065,-83.000782,4b49f927f146db1b56154bf7f2e0eac0,12
224,39.957041700000005,-83.0007203,4b49f927f146db1b56154bf7f2e0eac0,12
241,39.964264,-82.99886509999999,4b49f927f146db1b56154bf7f2e0eac0,9
244,39.956628,-83.001302,4b49f927f146db1b56154bf7f2e0eac0,12
247,39.9570328,-83.00047740000001,4b49f927f146db1b56154bf7f2e0eac0,12
253,39.9566492,-83.0007535,4b49f927f146db1b56154bf7f2e0eac0,12
256,39.957035100000006,-83.0007983,4b49f927f146db1b56154bf7f2e0eac0,12
260,39.957281099999996,-83.0006267,4b49f927f146db1b56154bf7f2e0eac0,12
263,39.956989,-83.000807,4b49f927f146db1b56154bf7f2e0eac0,12
265,39.9572468,-83.00073470000001,4b49f927f146db1b56154bf7f2e0eac0,12
765,39.947743,-82.997751,b7fde1e3c500f4194cc0826dd275017f,5
789,40.055807,-83.06877759999999,b7fde1e3c500f4194cc0826dd275017f,15
798,40.1007831,-83.10902270000001,b7fde1e3c500f4194cc0826dd275017f,11
807,40.103653,-83.1566106,b7fde1e3c500f4194cc0826dd275017f,10
822,40.104426700000005,-83.1633843,b7fde1e3c500f4194cc0826dd275017f,10
867,40.097036100000004,-83.0854495,b7fde1e3c500f4194cc0826dd275017f,13
898,39.9757107,-83.0021417,b7fde1e3c500f4194cc0826dd275017f,34
899,39.9758722,-83.00334009999999,b7fde1e3c500f4194cc0826dd275017f,34
901,40.0982126,-83.1232663,b7fde1e3c500f4194cc0826dd275017f,31
916,40.020753799999994,-83.0595173,b7fde1e3c500f4194cc0826dd275017f,28
928,40.1046443,-83.0888592,b7fde1e3c500f4194cc0826dd275017f,13
954,40.0512899,-82.9140316,cad6c3524cb8cbba1cce67d9311ddec6,1
957,40.1421142,-82.985886,cad6c3524cb8cbba1cce67d9311ddec6,37
1006,39.9165159,-82.78253050000001,cad6c3524cb8cbba1cce67d9311ddec6,6
1009,40.0539429,-82.9128056,cad6c3524cb8cbba1cce67d9311ddec6,1
1080,39.9260202,-82.7845483,cad6c3524cb8cbba1cce67d9311ddec6,75
1082,39.928475799999994,-82.7865966,cad6c3524cb8cbba1cce67d9311ddec6,75
1104,39.9151488,-82.7794484,cad6c3524cb8cbba1cce67d9311ddec6,6
472,39.9519727,-83.00215279999999,2fccdc9b9528e193f5d41ac656982ff1,5
481,39.951863700000004,-83.001403,2fccdc9b9528e193f5d41ac656982ff1,5
491,39.9518598,-83.0019932,2fccdc9b9528e193f5d41ac656982ff1,5
494,39.951824200000004,-83.0014639,2fccdc9b9528e193f5d41ac656982ff1,5
497,39.9518526,-83.0014314,2fccdc9b9528e193f5d41ac656982ff1,5
500,39.951843,-83.00144920000001,2fccdc9b9528e193f5d41ac656982ff1,5
509,40.0518106,-82.86248420000001,2fccdc9b9528e193f5d41ac656982ff1,4
517,39.951841200000004,-83.0014312,2fccdc9b9528e193f5d41ac656982ff1,5
521,40.0525632,-82.9162323,2fccdc9b9528e193f5d41ac656982ff1,1
522,40.0551255,-82.91618340000001,2fccdc9b9528e193f5d41ac656982ff1,1
525,40.05643320000001,-82.90921379999999,2fccdc9b9528e193f5d41ac656982ff1,2
536,39.9523195,-83.0022408,2fccdc9b9528e193f5d41ac656982ff1,5
539,39.9516668,-83.00195409999999,2fccdc9b9528e193f5d41ac656982ff1,5
546,40.0551074,-82.86708399999999,2fccdc9b9528e193f5d41ac656982ff1,4
552,39.9517865,-83.0020052,2fccdc9b9528e193f5d41ac656982ff1,5
558,39.967143,-82.9966179,2fccdc9b9528e193f5d41ac656982ff1,9
560,40.0495914,-82.91692420000001,2fccdc9b9528e193f5d41ac656982ff1,1
483,39.856716,-82.83143609999999,97dac3aac29c50fafc98912f83b2b4f4,53
492,39.856846000000004,-82.831389,97dac3aac29c50fafc98912f83b2b4f4,53
497,39.8566558,-82.8311712,97dac3aac29c50fafc98912f83b2b4f4,53
501,39.8567864,-82.8313247,97dac3aac29c50fafc98912f83b2b4f4,53
503,39.855785,-82.83130799999999,97dac3aac29c50fafc98912f83b2b4f4,53
505,39.949451399999994,-82.99847059999999,97dac3aac29c50fafc98912f83b2b4f4,5
510,39.856663399999995,-82.8312031,97dac3aac29c50fafc98912f83b2b4f4,53
513,39.9492995,-83.0013552,97dac3aac29c50fafc98912f83b2b4f4,5
515,39.8558479,-82.83101309999999,97dac3aac29c50fafc98912f83b2b4f4,53
519,39.8567546,-82.8314962,97dac3aac29c50fafc98912f83b2b4f4,53
528,39.856646999999995,-82.831233,97dac3aac29c50fafc98912f83b2b4f4,53
541,39.8566421,-82.8311525,97dac3aac29c50fafc98912f83b2b4f4,53
544,39.9742479,-83.00303120000001,97dac3aac29c50fafc98912f83b2b4f4,34
832,40.100736100000006,-83.1077472,225cb550353c3c50306eb7271c63af93,11
834,40.1007539,-83.1076834,225cb550353c3c50306eb7271c63af93,11
835,40.1007435,-83.1077003,225cb550353c3c50306eb7271c63af93,11
837,40.103378799999994,-83.15764240000001,225cb550353c3c50306eb7271c63af93,10
857,40.1083745,-83.0181786,225cb550353c3c50306eb7271c63af93,22
862,40.1477032,-82.9747485,225cb550353c3c50306eb7271c63af93,0
931,39.9694773,-83.001193,225cb550353c3c50306eb7271c63af93,9
932,39.968730799999996,-83.00015479999999,225cb550353c3c50306eb7271c63af93,9
934,39.9694716,-83.0013399,225cb550353c3c50306eb7271c63af93,9
981,40.1040761,-83.1616072,225cb550353c3c50306eb7271c63af93,10
759,40.1411646,-82.98671929999999,8dc3b336f4b901a540aec2a10b5412cd,37
803,40.1411404,-82.9866735,8dc3b336f4b901a540aec2a10b5412cd,37
898,40.14123529999999,-82.9868312,8dc3b336f4b901a540aec2a10b5412cd,37
545,40.1051276,-83.088998,423f3c69c7862a2e4e53d682ee160b4e,13
546,40.1132112,-83.0772307,423f3c69c7862a2e4e53d682ee160b4e,32
553,40.113208,-83.07724540000001,423f3c69c7862a2e4e53d682ee160b4e,32
554,40.105139,-83.088984,423f3c69c7862a2e4e53d682ee160b4e,13
555,40.1132013,-83.0772746,423f3c69c7862a2e4e53d682ee160b4e,32
556,40.103294,-83.090075,423f3c69c7862a2e4e53d682ee160b4e,13
557,40.104954,-83.089124,423f3c69c7862a2e4e53d682ee160b4e,13
558,40.113197799999995,-83.07727309999999,423f3c69c7862a2e4e53d682ee160b4e,32
559,40.1050412,-83.0891082,423f3c69c7862a2e4e53d682ee160b4e,13
560,40.1131944,-83.07724859999999,423f3c69c7862a2e4e53d682ee160b4e,32
561,40.1051221,-83.0889969,423f3c69c7862a2e4e53d682ee160b4e,13
563,40.1132108,-83.07722240000001,423f3c69c7862a2e4e53d682ee160b4e,32
564,40.0925665,-83.09292669999999,423f3c69c7862a2e4e53d682ee160b4e,13
565,40.105123600000006,-83.08899759999998,423f3c69c7862a2e4e53d682ee160b4e,13
566,40.1131995,-83.077224,423f3c69c7862a2e4e53d682ee160b4e,32
567,40.097679,-83.092024,423f3c69c7862a2e4e53d682ee160b4e,13
568,40.096565000000005,-83.09259200000001,423f3c69c7862a2e4e53d682ee160b4e,13
569,40.1132064,-83.07726600000001,423f3c69c7862a2e4e53d682ee160b4e,32
570,39.987968,-83.044563,423f3c69c7862a2e4e53d682ee160b4e,7
571,40.1132053,-83.07726059999999,423f3c69c7862a2e4e53d682ee160b4e,32
582,40.053402500000004,-83.0685765,423f3c69c7862a2e4e53d682ee160b4e,15
583,40.1132053,-83.0772235,423f3c69c7862a2e4e53d682ee160b4e,32
